用户ID,评论内容,购买时间,点赞数,回复数,评分,评价时间,产品型号
19042907330,看着不错，研究了好久选了这款，自己配上内存条和固态，性能飞起，开始开机注册，完美世界。,2023-04-21 00:05:24,0,0,5,2023-04-21 20:56:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19042498144,联想粉丝用户,2023-04-20 11:49:18,0,0,5,2023-04-21 18:39:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19042351561,整体用起来还不错 降价了性价比比较高,2023-04-11 10:06:01,0,0,5,2023-04-21 17:48:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19041887589,特别棒的一次体验，电脑速度飞起来，好久没有这么畅快的感觉了，物流也是相当给力,2023-04-18 14:18:11,0,0,5,2023-04-21 15:12:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19040228283,办公用的，功能很好~,2023-04-14 09:03:58,0,0,5,2023-04-20 22:20:28,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19039677022,连个电脑包，鼠标垫啥的都没有，散热不咋地,2023-04-16 18:41:34,0,0,4,2023-04-20 19:12:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19039358815,机器性能好，散热性能好，颜值也高，有需要还会过来购买,2023-04-14 09:49:28,0,0,5,2023-04-20 17:30:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19039129054,系统运行速度快，正品。,2023-02-23 14:13:05,0,0,5,2023-04-20 16:13:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19039137740,非常好，运行速度快，自带系统，操作简便。,2023-02-23 14:13:05,0,0,5,2023-04-20 16:12:47,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19038605300,性能超爽，非常值得入手已是第二台，是搞设计的暂运行的图型文化一定压力都没，Good。,2023-04-14 12:56:15,0,0,5,2023-04-20 13:04:10,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19037226449,物流和产品都不错，性价比高，赞赞赞???物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理,2023-04-18 22:02:57,0,0,5,2023-04-19 22:03:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036435528,"穷人用的，后悔没买T系列，用惯了T，这个拿在手里就廉价，没办法，穷！材质差，再差点和E系列一样了，风扇呼呼的&hellip;&hellip;，搞钱赶快换，买来就后悔
这个机器自带个家庭版是什么意思
联想越来越不要脸，连浏览器都带你自家的",2023-04-17 21:11:32,0,2,1,2023-04-19 17:42:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036424065,产品的质量很好，我们公司买了好几台了，上次电池损坏，立马上门取件给更换了新的电池，感觉服务态度不错，好评，希望价格上能再多多优惠,2023-04-11 15:42:18,1,0,5,2023-04-19 17:37:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036148768,非常好，一起买的，价格便宜，快递又快，京东商城还是非常的专业和贴心!,2023-04-15 11:42:26,0,0,5,2023-04-19 16:15:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19033792940,电脑不错，运行稳定。就是win11有些低版本的软件不兼容，其他没问题。另外，加内存和硬盘要另外收费的，一次开盖50元。,2023-03-28 22:03:21,0,0,5,2023-04-18 19:29:45,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19033600088,很是哇塞的一款笔记本电脑。性价比很高。推荐购买。设计，工作，都轻松搞定。另外物流也很快。包装也很安全。性能强劲。推荐购买。价格好，功能好。,2023-03-08 20:41:12,0,0,5,2023-04-18 18:27:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031964875,新买电脑就这得行，不给退货差评,2023-03-25 08:22:00,1,1,1,2023-04-18 09:17:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031574610,今天才来评价，主要是还没有时间安装软件，一直都是用联想，这是我感觉最棒的一台电脑了。不管是配置还是整机都让我满意，给它点赞。,2023-03-22 10:12:28,0,0,5,2023-04-18 00:30:13,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031385975,运行速度快，显示画质好,2023-03-17 21:46:12,0,0,5,2023-04-17 22:30:26,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19031053286,对比过多品牌多型号的，还是最喜欢这款,2023-03-09 07:18:23,0,0,5,2023-04-17 20:41:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19030380566,"拿到Thinkpad p15v 用了两天，感觉还不错，但没有达到我的预期！说来也稍微有点Thinkpad情节，拿到本后还是看到有一些小小瑕疵的，其他测试还没进行，当前总体感觉还算满意！用一段时间后再追评吧！
另，这也算是个大件，贵重件了吧，京东也没送货上门！",2023-04-14 16:30:10,0,0,5,2023-04-17 17:01:33,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19030097969,全新正品，虽然是入门级的工作站，但性能杠杠的，做简单的画图没压力，运行很流畅，好评！,2023-04-14 15:13:13,0,0,5,2023-04-17 15:25:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19029479971,大品牌，值得信赖！大品牌，值得信赖！大品牌，值得信赖！,2023-02-17 11:27:13,0,0,5,2023-04-17 11:59:16,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19029297635,不错不错，质量还是很好的,2023-04-08 11:09:17,0,0,5,2023-04-17 10:58:53,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19029100549,京东产品有保证 电子产品一直选择京东,2023-03-20 09:07:52,0,0,5,2023-04-17 09:57:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19028884784,"中奖了，京东最不愉快的一次购物！大家评论
4月8号下的单，9号上午到货，打开看下，外观没问题，激活后桌面异常，一系列操作后还是没能解决，咨询客服，转售后客服，卸载显卡驱动，重装驱动，还是没解决，售后建议返厂，还是不死心，去我们学校当地服务站，维修人员确认机器有问题，然后申请换货，打过若干京东电话，要求当天发一台新的过来，全被打回，说是要返厂检测后才能重新发货，漫长等待，周四终于到货了，充电器没塑料膜包装（之前那一台是有的），电脑使用一切正常，今天微信扫了下机器的二维码，显示保修到2023年11月12日，难道笔记本保修7个月，咨询京东说是以发票为准，保修一年，后续追加评论",2023-04-12 17:29:28,0,1,2,2023-04-17 08:36:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19027434885,电脑大小合适，外观简洁大方，适合商务使用，重量一般，不算轻，京东物流很快。,2023-04-15 20:40:13,0,0,5,2023-04-16 16:57:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19027114293,"京东超体神速，马上送货。目前看，电脑运行速度：超快，开机十几秒
屏幕效果：效果很好，清晰度不错
散热性能：天凉了，散热效果明显
外形外观：在 thinkpad 基础上美化了不少，好看
P15v高性能设计师工作站i7-12700H16G512GT600高色域",2023-03-21 15:31:16,0,0,5,2023-04-16 15:08:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19027060776,刚收到货就迫不及待的打开看了，手感不错，外观很美观，新电脑都有点舍不得用，哈哈,2023-04-15 22:40:40,0,0,5,2023-04-16 14:48:36,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19026564851,选择很久之后，最终还是买了它，非常给力的电脑。,2023-04-10 20:30:07,0,0,5,2023-04-16 11:51:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025913474,上午下订单，下午收到货，超快,2023-03-22 10:20:16,0,0,5,2023-04-16 07:05:24,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025890563,外观大气稳重，性能强悍。,2023-04-12 16:31:50,0,0,5,2023-04-16 06:42:45,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025547501,"电脑非常清晰很满意一次购物是我理想大家有需要赶紧?冲
外形外观：非常完美
散热性能：很好
屏幕效果：很清晰",2023-04-14 21:44:27,0,0,5,2023-04-15 22:22:56,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025495342,送货上门速度很快，设计从业人员，电脑响应速度目前很快，期待后期使用优秀表现,2023-04-14 23:34:42,0,0,5,2023-04-15 22:03:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19025074227,物流速度超级快的，用着也挺好的，一点也不卡开机也挺快的，我主要用来写程序，制图我很满意。,2023-04-08 22:06:23,0,0,5,2023-04-15 19:29:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024908021,性价比高，反应快,2023-03-16 09:25:56,0,0,5,2023-04-15 18:27:43,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024710052,"运行速度：nice
屏幕效果：很好，非常喜欢
散热性能：不错，杠杆滴
外形外观：外观设计风格非常喜欢这个
整体来说很不错的一款，适用于各种场合",2023-04-14 22:28:19,0,0,5,2023-04-15 17:18:38,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024217641,"包装很好，已用一个月了，整体不错，内存，处理速度都快，
这款是比较耐用可靠性高的，以前就一直用的他
唯一不足就是风扇声音很大，",2023-02-15 00:04:10,0,0,5,2023-04-15 14:23:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024131216,帮公家买的。。。。送货速度很快。。。。质量也有保证。。非常好,2023-03-17 18:35:19,0,0,5,2023-04-15 13:51:39,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19018409438,刚开始用就返厂检测了，耽误事,2023-03-22 09:57:36,0,1,1,2023-04-13 13:34:21,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19016846266,入门级图形工作站配置，用了感觉还行，,2023-04-11 08:14:14,0,0,5,2023-04-12 21:28:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19015586867,东西很好，配送速度也很快，希望以后活动多多，有需要还会继续采购。,2023-02-17 14:48:52,0,0,5,2023-04-12 14:27:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19015100843,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;,2023-03-22 16:42:59,0,0,5,2023-04-12 11:38:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18990287065,买来用了快两个月了吧！目前没有任何问题 老公保管的很好 也很喜欢 宝子们可以放心购买了,2023-02-12 21:50:06,0,0,5,2023-04-05 10:11:31,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19088761133,"运行速度：非常快
散热性能：一般
如果是简单办公够用就行，电脑更新的太快。",2023-04-12 17:04:41,0,0,5,2023-05-06 23:49:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18845268229,京东配送速度确实是非常的快，实体店没有卖。不过这款本本，散热性能不怎么好，风扇嗷嗷叫，我真服了，联想的本我真无语，本来想支持一下国产，挺失望的。,2023-01-05 11:46:45,1,0,5,2023-03-02 18:12:22,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18964666706,?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?,2023-03-28 12:37:43,0,1,5,2023-03-30 15:02:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19223686759,一直使用很顺手,2023-06-13 19:59:48,0,0,5,2023-06-14 10:38:49,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19217316526,整体效果还不错,2023-06-10 21:25:31,0,0,5,2023-06-12 17:03:15,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
17849487835,没有黑粉说的那些问题，重量指定是重些，在可以接收的范围，做工和运行无缺陷，性价比也好，超薄本的质量实在太敷衍，还是老老实实拿个传统靠谱,2022-07-21 00:46:25,5,0,5,2022-07-30 16:39:14,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19089703019,屏幕效果：公司一直用的这款电脑，性价比，各方面配置都是最好的，自己也买了这款，用起来放心,2023-04-20 22:20:22,0,0,5,2023-05-07 12:19:12,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19239990797,"618终于入手这款心仪已久的P15V,屏幕很***行速度很流畅，甚是喜欢。",2023-06-17 13:28:22,0,0,5,2023-06-18 07:56:59,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18911308227,刚用就发现屏幕字体有重影，而且突然桌面图标都没了，过了一会又出现了，偶尔风扇会响的很厉害，已经申请退货,2023-03-16 08:46:46,0,0,5,2023-03-18 14:22:33,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19246663259,很不错的电脑，安装也方便，外形中规中矩，适合办公用。,2023-06-18 00:45:28,0,0,5,2023-06-19 11:14:59,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19245983633,给客户买的，京东自营送货很快，还没使用，用后再评论！,2023-06-16 16:25:12,0,0,5,2023-06-19 09:08:32,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19159126627,宝贝已收到?，超级喜欢，颜值高又实用，超级喜欢！???,2023-05-22 15:45:24,0,0,5,2023-05-29 14:16:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036148768,非常好，一起买的，价格便宜，快递又快，京东商城还是非常的专业和贴心!,2023-04-15 11:42:26,0,0,5,2023-04-19 16:15:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19240555883,东西收到了，都很好，就是这个散热太着急了，没有开什么，一会就烫起来了,2023-06-17 01:05:13,0,0,5,2023-06-18 10:10:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19024217641,"包装很好，已用一个月了，整体不错，内存，处理速度都快，
这款是比较耐用可靠性高的，以前就一直用的他
唯一不足就是风扇声音很大，",2023-02-15 00:04:10,0,0,5,2023-04-15 14:23:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19246725295,刚收到货，看着不错，孩子爸爸的父亲节礼物?,2023-06-18 20:59:20,0,0,5,2023-06-19 11:25:17,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18818117241,东西到货快，客服也绝对专业，回访也很专业，这个机器配置绝对没毛病，我是工程画图用，用起来顺手，赞一个,2023-02-13 00:00:16,0,0,5,2023-02-22 21:42:54,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19243730015,非常有质感，和预期的一样，很值得入手，已经推荐给同事、朋友了！,2023-06-17 23:53:01,0,0,5,2023-06-18 19:32:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19213317602,很不错，显示效果很好，性能也很棒，值得购买！,2023-06-10 21:05:17,0,0,5,2023-06-11 17:22:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18765655150,暂时用起来挺好的，服务态度特别好，激活的时候遇上问题，客服小妹后转接给售后工程师，人员很耐心的指导一步一步操作，完美结束！用段时间再来追评?,2023-01-31 20:21:14,0,0,5,2023-02-09 11:25:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19251039414,电脑很好用，系统稳定，屏幕够大，总之不错,2023-06-17 20:25:55,0,0,5,2023-06-20 08:11:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19091801398,"运行速度：很快
屏幕效果：一般
散热性能：一般
外形外观：中规中矩商务本",2023-05-06 12:03:24,0,0,5,2023-05-08 05:33:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19036424065,产品的质量很好，我们公司买了好几台了，上次电池损坏，立马上门取件给更换了新的电池，感觉服务态度不错，好评，希望价格上能再多多优惠,2023-04-11 15:42:18,1,0,5,2023-04-19 17:37:05,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19254002586,号称工作站级别 用一段时间看看怎么样吧,2023-04-22 20:52:12,0,0,5,2023-06-20 18:51:40,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19220199728,电脑物流很快，收到后使用体验很好，非常喜欢这款电脑的外观风格,2023-06-07 07:37:10,0,0,5,2023-06-13 12:08:27,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18964692404,发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购,2023-02-27 10:45:39,0,0,5,2023-03-30 15:02:25,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19015100843,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;,2023-03-22 16:42:59,0,0,5,2023-04-12 11:38:09,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19195501812,使用了一段时间，开机速度软件运行速度很快,2023-04-12 06:55:34,0,0,5,2023-06-07 09:40:59,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19116768919,质量太好了，对软件要求太高了。盗版软件不兼容。,2023-04-18 20:06:31,0,0,5,2023-05-16 14:23:52,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19225377951,前天下单，昨天到了，人在国外，还没有开箱，相信会不错的。,2023-06-13 20:48:58,0,0,5,2023-06-14 17:59:48,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18847823736,之前一直用Thinkpad电脑对质量很放心，后来换了其他牌子的经常卡顿，无法满足工作需要，还是换回了这个牌子，CAD画图速度杠杠,2022-12-31 20:06:25,0,2,5,2023-03-03 15:24:57,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19119271451,非常不错，办公本用来太顺手了，开机速度超快。,2023-05-09 14:21:40,0,0,5,2023-05-17 10:49:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19254794525,第一台联想电脑，非常好。希望在后续的工作中，能稳定。,2023-06-08 23:05:15,0,0,5,2023-06-20 21:27:35,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19254823098,物流很快，外形磨砂，屏幕效果很好，运行速度要快一点,2023-06-16 23:50:12,0,0,5,2023-06-20 21:32:19,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19242303559,此用户未填写评价内容,2023-06-13 08:10:57,1,0,5,2023-06-18 15:21:29,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18992426458,笔记本使用还行，就是购买时选择的增值服务有点小插曲。,2023-03-28 08:53:29,0,0,5,2023-04-05 19:56:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18813255977,快递速度非常快，这款电脑已经关注了很久了，正好这次赶上搞活动，直接就拿下了，第一天晚上下单，第二天上午就送到了，反应速度很快！,2023-02-20 22:44:42,0,1,5,2023-02-21 18:00:42,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19239402474,机械工程师使用挺好！性能够用,2023-06-06 18:21:43,0,0,5,2023-06-17 23:32:03,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19168068624,Thinkpad，一如既往的喜欢,2023-04-06 16:01:36,0,0,5,2023-06-01 00:24:08,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19246383008,速度快，连夜配送，非常快。,2023-06-18 23:25:43,0,0,5,2023-06-19 10:25:53,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18981326904,质量非常好，客服态度非常非常赞，有问题及时给解决了,2023-02-04 16:18:44,0,0,5,2023-04-03 16:15:20,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18761299296,这一段时间就注意到价格很坚挺，用的体验感不知道，家人在用，外观是很不错的，需求不高，目前够用，反正也对电脑不懂。。呃。呃。呃。,2022-12-11 21:22:21,0,0,5,2023-02-07 22:44:46,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19221901161,东西收到了，很快，速度可以,2023-06-12 11:24:31,0,0,5,2023-06-13 19:35:44,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19195088165,经典款一直用这个牌子不错不错,2023-05-20 21:50:17,0,0,5,2023-06-07 07:11:02,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18786044946,工作需要，在京东平台买了不下十台了，还没走过售后，质量有保障。,2023-01-29 16:30:32,0,1,5,2023-02-14 21:24:00,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
19059772005,电脑运行很快，虽然价钱高点，但是物有所值,2023-03-06 11:30:52,0,0,5,2023-04-27 07:32:25,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
18780989706,帮老板买的，性能拉满,2023-02-09 10:42:05,0,0,5,2023-02-13 13:37:16,ThinkPad联想笔记本电脑ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能工作站12代i7-12700H 16G 512G T600 高色域
